district_id,district_name,date,year,month,temp_c,anomalies
76426892B75799514296056,Far North District,1950-02,1950,2,19.13,-0.18
76426892B88537535922351,Whangarei District,1950-02,1950,2,19.0,-0.31
76426892B63494088345666,Kaipara District,1950-02,1950,2,19.0,-0.43
76426892B50034078290765,Thames-Coromandel District,1950-02,1950,2,18.1,-0.85
76426892B20926799897700,Hauraki District,1950-02,1950,2,17.9,-1.07
76426892B94157809900768,Waikato District,1950-02,1950,2,17.7,-1.31
76426892B60758051011646,Matamata-Piako District,1950-02,1950,2,17.2,-1.35
76426892B9049934298416,Hamilton City,1950-02,1950,2,17.5,-1.49
76426892B28277932455235,Waipa District,1950-02,1950,2,16.5,-1.59
76426892B74267582170982,Ã…ÂŒtorohanga District,1950-02,1950,2,15.7,-1.64
76426892B10420121574176,South Waikato District,1950-02,1950,2,15.6,-1.57
76426892B29950050378985,Waitomo District,1950-02,1950,2,15.4,-1.83
76426892B49452595685205,Taupo District,1950-02,1950,2,13.4,-1.61
76426892B94819834972279,Western Bay of Plenty District,1950-02,1950,2,16.9,-1.09
76426892B41625514987736,Tauranga City,1950-02,1950,2,17.6,-0.97
76426892B632863576138,Rotorua District,1950-02,1950,2,15.5,-1.27
76426892B18513134445034,Whakatane District,1950-02,1950,2,15.6,-0.99
76426892B14950908560920,Masterton District,1950-02,1950,2,14.5,-1.67
76426892B89020441057678,Carterton District,1950-02,1950,2,14.2,-1.52
76426892B24718175617028,South Wairarapa District,1950-02,1950,2,15.0,-1.29
76426892B40420864534448,Tasman District,1950-02,1950,2,12.0,-1.89
76426892B89864020181471,Nelson City,1950-02,1950,2,14.7,-1.39
76426892B14162355231744,Marlborough District,1950-02,1950,2,12.6,-1.40
76426892B84594849147158,Kaikoura District,1950-02,1950,2,13.3,-1.17
76426892B83106555775362,Buller District,1950-02,1950,2,11.6,-1.87
76426892B91014587529392,Grey District,1950-02,1950,2,11.8,-1.95
76426892B53697269366586,Westland District,1950-02,1950,2,10.0,-1.92
76426892B32484543258144,Hurunui District,1950-02,1950,2,12.2,-1.59
76426892B89827280876957,Waimakariri District,1950-02,1950,2,13.3,-1.35
76426892B12142127553015,Christchurch City,1950-02,1950,2,15.1,-0.80
76426892B38400120345954,Selwyn District,1950-02,1950,2,11.4,-1.74
76426892B67490392619743,Ashburton District,1950-02,1950,2,11.7,-1.53
76426892B42496743885166,Timaru District,1950-02,1950,2,12.3,-1.38
76426892B16622223508882,Mackenzie District,1950-02,1950,2,10.0,-1.98
76426892B45923139634861,Waimate District,1950-02,1950,2,12.4,-1.36
76426892B18906871273548,Chatham Islands Territory,1950-02,1950,2,14.9,0.00
76426892B29825208127723,Waitaki District,1950-02,1950,2,11.1,-1.60
76426892B81213624592516,Central Otago District,1950-02,1950,2,10.7,-1.82
76426892B58919482239418,Queenstown-Lakes District,1950-02,1950,2,8.9,-2.12
76426892B14381320629181,Dunedin City,1950-02,1950,2,11.8,-1.24
76426892B1616776897166,Clutha District,1950-02,1950,2,12.2,-1.01
76426892B99609638104575,Southland District,1950-02,1950,2,10.8,-1.34
76426892B13163294507058,Gore District,1950-02,1950,2,12.4,-1.06
76426892B89444897674661,Invercargill City,1950-02,1950,2,13.3,-0.75
76426892B62509674219060,Rodney Local Board Area,1950-02,1950,2,18.8,-0.84
76426892B59525679970548,Hibiscus and Bays Local Board Area,1950-02,1950,2,18.9,-0.83
76426892B55565569034738,Upper Harbour Local Board Area,1950-02,1950,2,18.7,-0.90
76426892B5692080734545,KaipÃ„Âtiki Local Board Area,1950-02,1950,2,18.8,-0.89
76426892B81581642165693,Devonport-Takapuna Local Board Area,1950-02,1950,2,18.8,-0.88
76426892B68430055344516,Henderson-Massey Local Board Area,1950-02,1950,2,18.5,-0.95
76426892B98769695069148,WaitÃ„Âkere Ranges Local Board Area,1950-02,1950,2,18.4,-1.06
76426892B55715625268474,Aotea/Great Barrier Local Board Area,1950-02,1950,2,19.0,-0.83
76426892B70848202071782,Waiheke Local Board Area,1950-02,1950,2,19.1,-0.89
76426892B43791511168362,Kawerau District,1950-02,1950,2,16.9,-0.95
76426892B67902923412925,Ã…ÂŒpÃ…Âtiki District,1950-02,1950,2,15.5,-0.85
76426892B94592608071475,Gisborne District,1950-02,1950,2,16.6,-0.38
76426892B8336521277252,Wairoa District,1950-02,1950,2,16.1,-0.57
76426892B40769329119322,Hastings District,1950-02,1950,2,15.1,-1.03
76426892B22916001519888,Napier City,1950-02,1950,2,17.6,-0.88
76426892B41441178851735,Central Hawke's Bay District,1950-02,1950,2,15.2,-1.54
76426892B38653513639865,New Plymouth District,1950-02,1950,2,15.2,-1.81
76426892B63659956028788,Stratford District,1950-02,1950,2,14.7,-2.09
76426892B20989652719934,South Taranaki District,1950-02,1950,2,15.1,-1.77
76426892B73257627899839,Ruapehu District,1950-02,1950,2,13.2,-2.17
76426892B60533113586032,Whanganui District,1950-02,1950,2,14.5,-2.11
76426892B73880124121288,Rangitikei District,1950-02,1950,2,13.0,-1.93
76426892B10896556014,Manawatu District,1950-02,1950,2,14.1,-2.08
76426892B89930780438599,Palmerston North City,1950-02,1950,2,14.9,-2.00
76426892B74237617683232,Tararua District,1950-02,1950,2,14.3,-1.90
76426892B7250308358266,Horowhenua District,1950-02,1950,2,14.9,-1.68
76426892B40296921759207,Kapiti Coast District,1950-02,1950,2,14.4,-1.36
76426892B55441287291699,Porirua City,1950-02,1950,2,15.5,-1.04
76426892B70069822471948,Upper Hutt City,1950-02,1950,2,14.4,-1.33
76426892B69033052068966,Lower Hutt City,1950-02,1950,2,15.0,-1.12
76426892B25406189221199,Wellington City,1950-02,1950,2,15.9,-0.67
76426892B73686765097584,WaitematÃ„Â Local Board Area,1950-02,1950,2,18.7,-0.92
76426892B68447981538079,Whau Local Board Area,1950-02,1950,2,18.6,-0.94
76426892B596097138687,Albert-Eden Local Board Area,1950-02,1950,2,18.7,-0.92
76426892B65793329230414,PuketÃ„Âpapa Local Board Area,1950-02,1950,2,18.7,-0.92
76426892B76499292811538,Ã…ÂŒrÃ„Âkei Local Board Area,1950-02,1950,2,19.0,-0.93
76426892B3481372105760,Maungakiekie-TÃ„Âmaki Local Board Area,1950-02,1950,2,19.0,-0.93
76426892B48866186202191,Howick Local Board Area,1950-02,1950,2,18.9,-0.99
76426892B61751173785029,MÃ„Ângere-Ã…ÂŒtÃ„Âhuhu Local Board Area,1950-02,1950,2,18.8,-0.99
76426892B8082635890344,Ã…ÂŒtara-Papatoetoe Local Board Area,1950-02,1950,2,18.9,-1.00
76426892B47640846355576,Manurewa Local Board Area,1950-02,1950,2,18.8,-1.02
76426892B98543988194896,Papakura Local Board Area,1950-02,1950,2,18.6,-1.07
76426892B8837637515397,Franklin Local Board Area,1950-02,1950,2,18.3,-1.11
76426892B9784131965054,Area Outside Territorial Authority,1950-02,1950,2,18.2,-0.88
,Far North District,1950-03,1950,3,18.0,0.08
,Whangarei District,1950-03,1950,3,17.9,-0.07
,Kaipara District,1950-03,1950,3,17.9,-0.23
,Thames-Coromandel District,1950-03,1950,3,17.3,-0.26
,Hauraki District,1950-03,1950,3,16.8,-0.50
,Waikato District,1950-03,1950,3,16.7,-0.68
,Matamata-Piako District,1950-03,1950,3,15.8,-0.92
,Hamilton City,1950-03,1950,3,16.2,-0.99
,Waipa District,1950-03,1950,3,15.1,-1.17
,Ã…ÂŒtorohanga District,1950-03,1950,3,14.4,-1.14
,South Waikato District,1950-03,1950,3,14.0,-1.18
,Waitomo District,1950-03,1950,3,14.4,-1.18
,Taupo District,1950-03,1950,3,11.9,-1.14
,Western Bay of Plenty District,1950-03,1950,3,15.6,-0.69
,Tauranga City,1950-03,1950,3,16.3,-0.59
,Rotorua District,1950-03,1950,3,13.9,-0.93
,Whakatane District,1950-03,1950,3,13.8,-0.86
,Masterton District,1950-03,1950,3,13.5,-0.97
,Carterton District,1950-03,1950,3,13.2,-0.85
,South Wairarapa District,1950-03,1950,3,14.0,-0.70
,Tasman District,1950-03,1950,3,11.1,-0.86
,Nelson City,1950-03,1950,3,13.7,-0.55
,Marlborough District,1950-03,1950,3,11.3,-0.61
,Kaikoura District,1950-03,1950,3,11.8,-0.57
,Buller District,1950-03,1950,3,10.8,-0.96
,Grey District,1950-03,1950,3,11.1,-0.94
,Westland District,1950-03,1950,3,9.1,-1.03
,Hurunui District,1950-03,1950,3,11.1,-0.59
,Waimakariri District,1950-03,1950,3,12.2,-0.46
,Christchurch City,1950-03,1950,3,13.7,-0.54
,Selwyn District,1950-03,1950,3,10.5,-0.61
,Ashburton District,1950-03,1950,3,10.7,-0.60
,Timaru District,1950-03,1950,3,11.0,-0.74
,Mackenzie District,1950-03,1950,3,8.8,-1.07
,Waimate District,1950-03,1950,3,11.0,-0.91
,Chatham Islands Territory,1950-03,1950,3,13.4,-0.84
,Waitaki District,1950-03,1950,3,9.8,-1.06
,Central Otago District,1950-03,1950,3,9.4,-1.02
,Queenstown-Lakes District,1950-03,1950,3,8.0,-1.06
,Dunedin City,1950-03,1950,3,10.6,-0.82
,Clutha District,1950-03,1950,3,10.9,-0.70
,Southland District,1950-03,1950,3,10.1,-0.52
,Gore District,1950-03,1950,3,11.1,-0.63
,Invercargill City,1950-03,1950,3,12.2,-0.48
,Rodney Local Board Area,1950-03,1950,3,18.0,-0.41
,Hibiscus and Bays Local Board Area,1950-03,1950,3,18.0,-0.46
,Upper Harbour Local Board Area,1950-03,1950,3,17.8,-0.48
,KaipÃ„Âtiki Local Board Area,1950-03,1950,3,17.8,-0.48
,Devonport-Takapuna Local Board Area,1950-03,1950,3,17.8,-0.48
,Henderson-Massey Local Board Area,1950-03,1950,3,17.6,-0.50
,WaitÃ„Âkere Ranges Local Board Area,1950-03,1950,3,17.6,-0.52
,Aotea/Great Barrier Local Board Area,1950-03,1950,3,18.7,-0.35
,Waiheke Local Board Area,1950-03,1950,3,18.3,-0.39
,Kawerau District,1950-03,1950,3,15.2,-0.67
,Ã…ÂŒpÃ…Âtiki District,1950-03,1950,3,13.9,-0.74
,Gisborne District,1950-03,1950,3,14.7,-0.46
,Wairoa District,1950-03,1950,3,14.1,-0.70
,Hastings District,1950-03,1950,3,13.5,-0.67
,Napier City,1950-03,1950,3,16.0,-0.57
,Central Hawke's Bay District,1950-03,1950,3,13.9,-0.93
,New Plymouth District,1950-03,1950,3,14.5,-0.87
,Stratford District,1950-03,1950,3,13.9,-1.05
,South Taranaki District,1950-03,1950,3,14.4,-0.88
,Ruapehu District,1950-03,1950,3,12.0,-1.41
,Whanganui District,1950-03,1950,3,13.6,-1.19
,Rangitikei District,1950-03,1950,3,11.7,-1.22
,Manawatu District,1950-03,1950,3,13.1,-1.28
,Palmerston North City,1950-03,1950,3,14.1,-1.12
,Tararua District,1950-03,1950,3,13.4,-1.07
,Horowhenua District,1950-03,1950,3,14.1,-0.90
,Kapiti Coast District,1950-03,1950,3,13.7,-0.68
,Porirua City,1950-03,1950,3,14.7,-0.48
,Upper Hutt City,1950-03,1950,3,13.6,-0.66
,Lower Hutt City,1950-03,1950,3,14.2,-0.52
,Wellington City,1950-03,1950,3,15.1,-0.30
,WaitematÃ„Â Local Board Area,1950-03,1950,3,17.7,-0.48
,Whau Local Board Area,1950-03,1950,3,17.6,-0.49
,Albert-Eden Local Board Area,1950-03,1950,3,17.7,-0.48
,PuketÃ„Âpapa Local Board Area,1950-03,1950,3,17.7,-0.48
,Ã…ÂŒrÃ„Âkei Local Board Area,1950-03,1950,3,18.0,-0.48
,Maungakiekie-TÃ„Âmaki Local Board Area,1950-03,1950,3,18.0,-0.48
,Howick Local Board Area,1950-03,1950,3,17.9,-0.50
,MÃ„Ângere-Ã…ÂŒtÃ„Âhuhu Local Board Area,1950-03,1950,3,17.8,-0.49
,Ã…ÂŒtara-Papatoetoe Local Board Area,1950-03,1950,3,17.9,-0.50
,Manurewa Local Board Area,1950-03,1950,3,17.8,-0.50
,Papakura Local Board Area,1950-03,1950,3,17.6,-0.50
,Franklin Local Board Area,1950-03,1950,3,17.4,-0.45
,Area Outside Territorial Authority,1950-03,1950,3,17.1,-0.50
,Far North District,1950-04,1950,4,15.9,-0.21
,Whangarei District,1950-04,1950,4,15.7,-0.35
,Kaipara District,1950-04,1950,4,15.8,-0.47
,Thames-Coromandel District,1950-04,1950,4,14.9,-0.63
,Hauraki District,1950-04,1950,4,14.1,-0.90
,Waikato District,1950-04,1950,4,14.1,-0.95
,Matamata-Piako District,1950-04,1950,4,13.2,-1.01
,Hamilton City,1950-04,1950,4,13.5,-1.16
,Waipa District,1950-04,1950,4,12.6,-1.13
,Ã…ÂŒtorohanga District,1950-04,1950,4,12.0,-1.11
,South Waikato District,1950-04,1950,4,11.6,-1.02
,Waitomo District,1950-04,1950,4,12.0,-1.21
,Taupo District,1950-04,1950,4,9.3,-1.15
,Western Bay of Plenty District,1950-04,1950,4,13.2,-0.71
,Tauranga City,1950-04,1950,4,14.0,-0.62
,Rotorua District,1950-04,1950,4,11.4,-0.85
,Whakatane District,1950-04,1950,4,11.2,-0.84
,Masterton District,1950-04,1950,4,11.0,-1.14
,Carterton District,1950-04,1950,4,10.6,-1.10
,South Wairarapa District,1950-04,1950,4,11.5,-0.95
,Tasman District,1950-04,1950,4,7.9,-1.36
,Nelson City,1950-04,1950,4,10.3,-1.35
,Marlborough District,1950-04,1950,4,7.7,-1.44
,Kaikoura District,1950-04,1950,4,8.0,-1.48
,Buller District,1950-04,1950,4,8.0,-1.25
,Grey District,1950-04,1950,4,8.2,-1.19
,Westland District,1950-04,1950,4,6.4,-1.09
,Hurunui District,1950-04,1950,4,7.4,-1.45
,Waimakariri District,1950-04,1950,4,8.4,-1.50
,Christchurch City,1950-04,1950,4,10.2,-1.40
,Selwyn District,1950-04,1950,4,7.0,-1.24
,Ashburton District,1950-04,1950,4,7.2,-1.11
,Timaru District,1950-04,1950,4,7.5,-1.17
,Mackenzie District,1950-04,1950,4,5.9,-0.86
,Waimate District,1950-04,1950,4,7.9,-1.08
,Chatham Islands Territory,1950-04,1950,4,12.0,-0.90
,Waitaki District,1950-04,1950,4,6.9,-1.01
,Central Otago District,1950-04,1950,4,6.2,-0.99
,Queenstown-Lakes District,1950-04,1950,4,5.0,-1.03
,Dunedin City,1950-04,1950,4,7.5,-1.12
,Clutha District,1950-04,1950,4,8.3,-0.85
,Southland District,1950-04,1950,4,7.6,-0.73
,Gore District,1950-04,1950,4,8.4,-0.84
,Invercargill City,1950-04,1950,4,10.2,-0.51
,Rodney Local Board Area,1950-04,1950,4,15.8,-0.68
,Hibiscus and Bays Local Board Area,1950-04,1950,4,15.8,-0.75
,Upper Harbour Local Board Area,1950-04,1950,4,15.6,-0.76
,KaipÃ„Âtiki Local Board Area,1950-04,1950,4,15.5,-0.77
,Devonport-Takapuna Local Board Area,1950-04,1950,4,15.5,-0.77
,Henderson-Massey Local Board Area,1950-04,1950,4,15.4,-0.77
,WaitÃ„Âkere Ranges Local Board Area,1950-04,1950,4,15.4,-0.77
,Aotea/Great Barrier Local Board Area,1950-04,1950,4,16.9,-0.57
,Waiheke Local Board Area,1950-04,1950,4,16.1,-0.82
,Kawerau District,1950-04,1950,4,12.6,-0.76
,Ã…ÂŒpÃ…Âtiki District,1950-04,1950,4,11.5,-0.70
,Gisborne District,1950-04,1950,4,12.2,-0.60
,Wairoa District,1950-04,1950,4,11.4,-0.87
,Hastings District,1950-04,1950,4,10.5,-1.10
,Napier City,1950-04,1950,4,13.0,-1.03
,Central Hawke's Bay District,1950-04,1950,4,11.2,-1.03
,New Plymouth District,1950-04,1950,4,12.0,-1.09
,Stratford District,1950-04,1950,4,11.3,-1.22
,South Taranaki District,1950-04,1950,4,11.9,-1.13
,Ruapehu District,1950-04,1950,4,9.5,-1.37
,Whanganui District,1950-04,1950,4,11.0,-1.35
,Rangitikei District,1950-04,1950,4,9.1,-1.33
,Manawatu District,1950-04,1950,4,10.7,-1.27
,Palmerston North City,1950-04,1950,4,11.6,-1.15
,Tararua District,1950-04,1950,4,10.8,-1.15
,Horowhenua District,1950-04,1950,4,11.7,-1.03
,Kapiti Coast District,1950-04,1950,4,11.3,-0.97
,Porirua City,1950-04,1950,4,12.4,-0.93
,Upper Hutt City,1950-04,1950,4,11.1,-1.06
,Lower Hutt City,1950-04,1950,4,11.8,-1.02
,Wellington City,1950-04,1950,4,12.8,-0.86
,WaitematÃ„Â Local Board Area,1950-04,1950,4,15.3,-0.80
,Whau Local Board Area,1950-04,1950,4,15.3,-0.79
,Albert-Eden Local Board Area,1950-04,1950,4,15.4,-0.80
,PuketÃ„Âpapa Local Board Area,1950-04,1950,4,15.3,-0.80
,Ã…ÂŒrÃ„Âkei Local Board Area,1950-04,1950,4,15.6,-0.85
,Maungakiekie-TÃ„Âmaki Local Board Area,1950-04,1950,4,15.6,-0.84
,Howick Local Board Area,1950-04,1950,4,15.5,-0.89
,MÃ„Ângere-Ã…ÂŒtÃ„Âhuhu Local Board Area,1950-04,1950,4,15.4,-0.84
,Ã…ÂŒtara-Papatoetoe Local Board Area,1950-04,1950,4,15.4,-0.90
,Manurewa Local Board Area,1950-04,1950,4,15.3,-0.90
,Papakura Local Board Area,1950-04,1950,4,15.0,-0.89
,Franklin Local Board Area,1950-04,1950,4,14.8,-0.85
,Area Outside Territorial Authority,1950-04,1950,4,14.8,-0.57
,Far North District,1950-05,1950,5,15.7,1.51
,Whangarei District,1950-05,1950,5,15.5,1.53
,Kaipara District,1950-05,1950,5,15.5,1.29
,Thames-Coromandel District,1950-05,1950,5,14.8,1.34
,Hauraki District,1950-05,1950,5,13.9,1.34
,Waikato District,1950-05,1950,5,13.8,1.07
,Matamata-Piako District,1950-05,1950,5,13.1,1.30
,Hamilton City,1950-05,1950,5,13.3,1.07
,Waipa District,1950-05,1950,5,12.3,1.09
,Ã…ÂŒtorohanga District,1950-05,1950,5,11.7,0.98
,South Waikato District,1950-05,1950,5,11.2,1.08
,Waitomo District,1950-05,1950,5,11.8,0.92
,Taupo District,1950-05,1950,5,9.1,0.99
,Western Bay of Plenty District,1950-05,1950,5,12.7,1.12
,Tauranga City,1950-05,1950,5,13.4,1.09
,Rotorua District,1950-05,1950,5,10.8,0.99
,Whakatane District,1950-05,1950,5,10.6,0.98
,Masterton District,1950-05,1950,5,10.6,0.53
,Carterton District,1950-05,1950,5,10.4,0.64
,South Wairarapa District,1950-05,1950,5,11.1,0.67
,Tasman District,1950-05,1950,5,7.2,0.36
,Nelson City,1950-05,1950,5,9.5,0.14
,Marlborough District,1950-05,1950,5,6.9,0.42
,Kaikoura District,1950-05,1950,5,7.2,0.35
,Buller District,1950-05,1950,5,7.5,0.49
,Grey District,1950-05,1950,5,7.4,0.30
,Westland District,1950-05,1950,5,5.8,0.87
,Hurunui District,1950-05,1950,5,6.3,-0.01
,Waimakariri District,1950-05,1950,5,7.1,-0.24
,Christchurch City,1950-05,1950,5,9.4,0.22
,Selwyn District,1950-05,1950,5,5.7,0.14
,Ashburton District,1950-05,1950,5,5.8,0.19
,Timaru District,1950-05,1950,5,5.7,0.06
,Mackenzie District,1950-05,1950,5,4.0,0.41
,Waimate District,1950-05,1950,5,6.1,0.14
,Chatham Islands Territory,1950-05,1950,5,11.6,0.07
,Waitaki District,1950-05,1950,5,5.4,0.40
,Central Otago District,1950-05,1950,5,4.4,0.47
,Queenstown-Lakes District,1950-05,1950,5,3.7,0.85
,Dunedin City,1950-05,1950,5,6.2,0.26
,Clutha District,1950-05,1950,5,6.9,0.13
,Southland District,1950-05,1950,5,6.8,0.61
,Gore District,1950-05,1950,5,6.9,-0.02
,Invercargill City,1950-05,1950,5,8.8,0.12
,Rodney Local Board Area,1950-05,1950,5,15.5,1.04
,Hibiscus and Bays Local Board Area,1950-05,1950,5,15.5,1.07
,Upper Harbour Local Board Area,1950-05,1950,5,15.3,1.01
,KaipÃ„Âtiki Local Board Area,1950-05,1950,5,15.2,1.06
,Devonport-Takapuna Local Board Area,1950-05,1950,5,15.2,1.06
,Henderson-Massey Local Board Area,1950-05,1950,5,15.1,0.98
,WaitÃ„Âkere Ranges Local Board Area,1950-05,1950,5,15.0,0.86
,Aotea/Great Barrier Local Board Area,1950-05,1950,5,16.8,0.98
,Waiheke Local Board Area,1950-05,1950,5,15.9,1.02
,Kawerau District,1950-05,1950,5,11.7,0.82
,Ã…ÂŒpÃ…Âtiki District,1950-05,1950,5,10.8,0.98
,Gisborne District,1950-05,1950,5,11.4,0.90
,Wairoa District,1950-05,1950,5,10.9,0.93
,Hastings District,1950-05,1950,5,10.0,0.76
,Napier City,1950-05,1950,5,12.3,0.59
,Central Hawke's Bay District,1950-05,1950,5,10.4,0.48
,New Plymouth District,1950-05,1950,5,11.9,0.82
,Stratford District,1950-05,1950,5,11.3,0.90
,South Taranaki District,1950-05,1950,5,11.8,0.70
,Ruapehu District,1950-05,1950,5,9.6,1.04
,Whanganui District,1950-05,1950,5,11.0,0.78
,Rangitikei District,1950-05,1950,5,9.1,0.93
,Manawatu District,1950-05,1950,5,10.5,0.69
,Palmerston North City,1950-05,1950,5,11.2,0.50
,Tararua District,1950-05,1950,5,10.3,0.47
,Horowhenua District,1950-05,1950,5,11.3,0.57
,Kapiti Coast District,1950-05,1950,5,11.2,0.69
,Porirua City,1950-05,1950,5,12.2,0.56
,Upper Hutt City,1950-05,1950,5,10.9,0.62
,Lower Hutt City,1950-05,1950,5,11.6,0.56
,Wellington City,1950-05,1950,5,12.7,0.54
,WaitematÃ„Â Local Board Area,1950-05,1950,5,15.1,1.04
,Whau Local Board Area,1950-05,1950,5,15.1,1.00
,Albert-Eden Local Board Area,1950-05,1950,5,15.1,1.04
,PuketÃ„Âpapa Local Board Area,1950-05,1950,5,15.1,1.04
,Ã…ÂŒrÃ„Âkei Local Board Area,1950-05,1950,5,15.4,0.99
,Maungakiekie-TÃ„Âmaki Local Board Area,1950-05,1950,5,15.3,1.00
,Howick Local Board Area,1950-05,1950,5,15.2,1.02
,MÃ„Ângere-Ã…ÂŒtÃ„Âhuhu Local Board Area,1950-05,1950,5,15.1,0.99
,Ã…ÂŒtara-Papatoetoe Local Board Area,1950-05,1950,5,15.2,1.02
,Manurewa Local Board Area,1950-05,1950,5,15.1,1.03
,Papakura Local Board Area,1950-05,1950,5,14.8,1.06
,Franklin Local Board Area,1950-05,1950,5,14.5,1.08
,Area Outside Territorial Authority,1950-05,1950,5,14.1,0.97
,Far North District,1950-06,1950,6,12.8,0.49
,Whangarei District,1950-06,1950,6,12.2,0.20
,Kaipara District,1950-06,1950,6,12.4,-0.02
,Thames-Coromandel District,1950-06,1950,6,11.1,-0.28
,Hauraki District,1950-06,1950,6,10.0,-0.44
,Waikato District,1950-06,1950,6,10.3,-0.38
,Matamata-Piako District,1950-06,1950,6,9.0,-0.51
,Hamilton City,1950-06,1950,6,9.7,-0.36
,Waipa District,1950-06,1950,6,8.5,-0.53
,Ã…ÂŒtorohanga District,1950-06,1950,6,8.0,-0.58
,South Waikato District,1950-06,1950,6,7.1,-0.78
,Waitomo District,1950-06,1950,6,8.1,-0.64
,Taupo District,1950-06,1950,6,4.8,-1.07
,Western Bay of Plenty District,1950-06,1950,6,8.7,-0.72
,Tauranga City,1950-06,1950,6,9.5,-0.70
,Rotorua District,1950-06,1950,6,6.7,-0.88
,Whakatane District,1950-06,1950,6,6.4,-1.01
,Masterton District,1950-06,1950,6,6.2,-1.85
,Carterton District,1950-06,1950,6,5.9,-1.80
,South Wairarapa District,1950-06,1950,6,6.8,-1.69
,Tasman District,1950-06,1950,6,1.7,-2.66
,Nelson City,1950-06,1950,6,4.2,-2.66
,Marlborough District,1950-06,1950,6,1.3,-2.34
,Kaikoura District,1950-06,1950,6,1.8,-1.90
,Buller District,1950-06,1950,6,1.8,-2.74
,Grey District,1950-06,1950,6,1.5,-2.95
,Westland District,1950-06,1950,6,-1.4,-3.34
,Hurunui District,1950-06,1950,6,0.9,-2.45
,Waimakariri District,1950-06,1950,6,2.0,-2.17
,Christchurch City,1950-06,1950,6,4.8,-1.79
,Selwyn District,1950-06,1950,6,0.0,-2.48
,Ashburton District,1950-06,1950,6,0.0,-2.22
,Timaru District,1950-06,1950,6,0.2,-1.98
,Mackenzie District,1950-06,1950,6,-2.4,-2.53
,Waimate District,1950-06,1950,6,1.0,-1.58
,Chatham Islands Territory,1950-06,1950,6,8.3,-1.61
,Waitaki District,1950-06,1950,6,-0.1,-1.71
,Central Otago District,1950-06,1950,6,-1.7,-2.12
,Queenstown-Lakes District,1950-06,1950,6,-3.7,-3.02
,Dunedin City,1950-06,1950,6,1.5,-1.54
,Clutha District,1950-06,1950,6,3.1,-1.12
,Southland District,1950-06,1950,6,2.0,-1.68
,Gore District,1950-06,1950,6,3.2,-1.07
,Invercargill City,1950-06,1950,6,5.6,-0.73
,Rodney Local Board Area,1950-06,1950,6,12.3,-0.30
,Hibiscus and Bays Local Board Area,1950-06,1950,6,12.2,-0.30
,Upper Harbour Local Board Area,1950-06,1950,6,12.0,-0.35
,KaipÃ„Âtiki Local Board Area,1950-06,1950,6,11.9,-0.35
,Devonport-Takapuna Local Board Area,1950-06,1950,6,11.9,-0.35
,Henderson-Massey Local Board Area,1950-06,1950,6,11.8,-0.39
,WaitÃ„Âkere Ranges Local Board Area,1950-06,1950,6,11.9,-0.42
,Aotea/Great Barrier Local Board Area,1950-06,1950,6,13.9,-0.19
,Waiheke Local Board Area,1950-06,1950,6,12.5,-0.43
,Kawerau District,1950-06,1950,6,7.8,-0.86
,Ã…ÂŒpÃ…Âtiki District,1950-06,1950,6,6.7,-0.97
,Gisborne District,1950-06,1950,6,7.4,-0.88
,Wairoa District,1950-06,1950,6,6.8,-1.02
,Hastings District,1950-06,1950,6,5.7,-1.25
,Napier City,1950-06,1950,6,8.1,-1.25
,Central Hawke's Bay District,1950-06,1950,6,6.2,-1.51
,New Plymouth District,1950-06,1950,6,8.2,-0.89
,Stratford District,1950-06,1950,6,7.2,-1.07
,South Taranaki District,1950-06,1950,6,8.0,-1.08
,Ruapehu District,1950-06,1950,6,5.2,-1.10
,Whanganui District,1950-06,1950,6,6.9,-1.30
,Rangitikei District,1950-06,1950,6,4.6,-1.33
,Manawatu District,1950-06,1950,6,6.1,-1.58
,Palmerston North City,1950-06,1950,6,6.8,-1.72
,Tararua District,1950-06,1950,6,5.8,-1.83
,Horowhenua District,1950-06,1950,6,7.2,-1.54
,Kapiti Coast District,1950-06,1950,6,7.1,-1.54
,Porirua City,1950-06,1950,6,8.1,-1.72
,Upper Hutt City,1950-06,1950,6,6.5,-1.84
,Lower Hutt City,1950-06,1950,6,7.3,-1.85
,Wellington City,1950-06,1950,6,8.7,-1.70
,WaitematÃ„Â Local Board Area,1950-06,1950,6,11.7,-0.38
,Whau Local Board Area,1950-06,1950,6,11.7,-0.39
,Albert-Eden Local Board Area,1950-06,1950,6,11.7,-0.38
,PuketÃ„Âpapa Local Board Area,1950-06,1950,6,11.7,-0.38
,Ã…ÂŒrÃ„Âkei Local Board Area,1950-06,1950,6,12.0,-0.39
,Maungakiekie-TÃ„Âmaki Local Board Area,1950-06,1950,6,12.0,-0.39
,Howick Local Board Area,1950-06,1950,6,11.8,-0.43
,MÃ„Ângere-Ã…ÂŒtÃ„Âhuhu Local Board Area,1950-06,1950,6,11.7,-0.40
,Ã…ÂŒtara-Papatoetoe Local Board Area,1950-06,1950,6,11.7,-0.43
,Manurewa Local Board Area,1950-06,1950,6,11.6,-0.44
,Papakura Local Board Area,1950-06,1950,6,11.2,-0.45
,Franklin Local Board Area,1950-06,1950,6,10.9,-0.45
,Area Outside Territorial Authority,1950-06,1950,6,10.3,-0.73
,Far North District,1950-07,1950,7,10.9,-0.56
,Whangarei District,1950-07,1950,7,10.4,-0.73
,Kaipara District,1950-07,1950,7,10.6,-0.80
